Experiment Time (minutes),Reads,Basecalled Reads Passed,Basecalled Reads Failed,Basecalled Reads Skipped,Selected Raw Samples,Selected Events,Estimated Bases,Basecalled Bases,Basecalled Samples,
2420,13759,0,0,0,176381301,8786382,15809945,0,0,
2421,13759,0,0,0,176381301,8786382,15809945,0,0,
2422,13759,0,0,0,176381301,8786382,15809945,0,0,
2423,13759,0,0,0,176381301,8786382,15809945,0,0,
2424,13759,0,0,0,176381301,8786382,15809945,0,0,
2425,13759,0,0,0,176381301,8786382,15809945,0,0,
2426,13759,0,0,0,176381301,8786382,15809945,0,0,
2427,13759,0,0,0,176381301,8786382,15809945,0,0,
2428,13759,0,0,0,176381301,8786382,15809945,0,0,
2429,13759,0,0,0,176381301,8786382,15809945,0,0,
2430,13759,0,0,0,176381301,8786382,15809945,0,0,
2431,13759,0,0,0,176381301,8786382,15809945,0,0,
2432,13759,0,0,0,176381301,8786382,15809945,0,0,
2433,13759,0,0,0,176381301,8786382,15809945,0,0,
2434,13759,0,0,0,176381301,8786382,15809945,0,0,
2435,13759,0,0,0,176381301,8786382,15809945,0,0,
2436,13759,0,0,0,176381301,8786382,15809945,0,0,
2437,13759,0,0,0,176381301,8786382,15809945,0,0,
2438,13759,0,0,0,176381301,8786382,15809945,0,0,
2439,13759,0,0,0,176381301,8786382,15809945,0,0,
2440,13759,0,0,0,176381301,8786382,15809945,0,0,
2441,13759,0,0,0,176381301,8786382,15809945,0,0,
2442,13759,0,0,0,176381301,8786382,15809945,0,0,
2443,13759,0,0,0,176381301,8786382,15809945,0,0,
2444,13759,0,0,0,176381301,8786382,15809945,0,0,
2445,13759,0,0,0,176381301,8786382,15809945,0,0,
2446,13759,0,0,0,176381301,8786382,15809945,0,0,
2447,13759,0,0,0,176381301,8786382,15809945,0,0,
2448,13759,0,0,0,176381301,8786382,15809945,0,0,
2449,13759,0,0,0,176381301,8786382,15809945,0,0,
2450,13759,0,0,0,176381301,8786382,15809945,0,0,
2451,13759,0,0,0,176381301,8786382,15809945,0,0,
2452,13759,0,0,0,176381301,8786382,15809945,0,0,
2453,13759,0,0,0,176381301,8786382,15809945,0,0,
2454,13759,0,0,0,176381301,8786382,15809945,0,0,
2455,13759,0,0,0,176381301,8786382,15809945,0,0,
2456,13759,0,0,0,176381301,8786382,15809945,0,0,
2457,13759,0,0,0,176381301,8786382,15809945,0,0,
2458,13759,0,0,0,176381301,8786382,15809945,0,0,
2459,13759,0,0,0,176381301,8786382,15809945,0,0,
2460,13759,0,0,0,176381301,8786382,15809945,0,0,
2461,13759,0,0,0,176381301,8786382,15809945,0,0,
2462,13759,0,0,0,176381301,8786382,15809945,0,0,
2463,13759,0,0,0,176381301,8786382,15809945,0,0,
2464,13759,0,0,0,176381301,8786382,15809945,0,0,
2465,13759,0,0,0,176381301,8786382,15809945,0,0,
2466,13759,0,0,0,176381301,8786382,15809945,0,0,
2467,13759,0,0,0,176381301,8786382,15809945,0,0,
2468,13759,0,0,0,176381301,8786382,15809945,0,0,
2469,13759,0,0,0,176381301,8786382,15809945,0,0,
2470,13759,0,0,0,176381301,8786382,15809945,0,0,
2471,13759,0,0,0,176381301,8786382,15809945,0,0,
2472,13759,0,0,0,176381301,8786382,15809945,0,0,
2473,13759,0,0,0,176381301,8786382,15809945,0,0,
2474,13759,0,0,0,176381301,8786382,15809945,0,0,
2475,13759,0,0,0,176381301,8786382,15809945,0,0,
2476,13759,0,0,0,176381301,8786382,15809945,0,0,
2477,13759,0,0,0,176381301,8786382,15809945,0,0,
2478,13759,0,0,0,176381301,8786382,15809945,0,0,
2479,13759,0,0,0,176381301,8786382,15809945,0,0,
2480,13759,0,0,0,176381301,8786382,15809945,0,0,
2481,13759,0,0,0,176381301,8786382,15809945,0,0,
2482,13759,0,0,0,176381301,8786382,15809945,0,0,
2483,13759,0,0,0,176381301,8786382,15809945,0,0,
2484,13759,0,0,0,176381301,8786382,15809945,0,0,
2485,13759,0,0,0,176381301,8786382,15809945,0,0,
2486,13759,0,0,0,176381301,8786382,15809945,0,0,
2487,13759,0,0,0,176381301,8786382,15809945,0,0,
2488,13759,0,0,0,176381301,8786382,15809945,0,0,
2489,13759,0,0,0,176381301,8786382,15809945,0,0,
2490,13759,0,0,0,176381301,8786382,15809945,0,0,
2491,13759,0,0,0,176381301,8786382,15809945,0,0,
2492,13759,0,0,0,176381301,8786382,15809945,0,0,
2493,13759,0,0,0,176381301,8786382,15809945,0,0,
2494,13759,0,0,0,176381301,8786382,15809945,0,0,
2495,13759,0,0,0,176381301,8786382,15809945,0,0,
2496,13759,0,0,0,176381301,8786382,15809945,0,0,
2497,13759,0,0,0,176381301,8786382,15809945,0,0,
2498,13759,0,0,0,176381301,8786382,15809945,0,0,
2499,13759,0,0,0,176381301,8786382,15809945,0,0,
2500,13759,0,0,0,176381301,8786382,15809945,0,0,
2501,13759,0,0,0,176381301,8786382,15809945,0,0,
2502,13759,0,0,0,176381301,8786382,15809945,0,0,
2503,13759,0,0,0,176381301,8786382,15809945,0,0,
2504,13759,0,0,0,176381301,8786382,15809945,0,0,
2505,13759,0,0,0,176381301,8786382,15809945,0,0,
2506,13759,0,0,0,176381301,8786382,15809945,0,0,
2507,13759,0,0,0,176381301,8786382,15809945,0,0,
2508,13759,0,0,0,176381301,8786382,15809945,0,0,
2509,13759,0,0,0,176381301,8786382,15809945,0,0,
2510,13759,0,0,0,176381301,8786382,15809945,0,0,
2511,13759,0,0,0,176381301,8786382,15809945,0,0,
2512,13759,0,0,0,176381301,8786382,15809945,0,0,
2513,13759,0,0,0,176381301,8786382,15809945,0,0,
2514,13759,0,0,0,176381301,8786382,15809945,0,0,
2515,13759,0,0,0,176381301,8786382,15809945,0,0,
2516,13759,0,0,0,176381301,8786382,15809945,0,0,
2517,13759,0,0,0,176381301,8786382,15809945,0,0,
2518,13759,0,0,0,176381301,8786382,15809945,0,0,
2519,13759,0,0,0,176381301,8786382,15809945,0,0,
2520,13759,0,0,0,176381301,8786382,15809945,0,0,
2521,13759,0,0,0,176381301,8786382,15809945,0,0,
2522,13759,0,0,0,176381301,8786382,15809945,0,0,
2523,13759,0,0,0,176381301,8786382,15809945,0,0,
2524,13759,0,0,0,176381301,8786382,15809945,0,0,
2525,13759,0,0,0,176381301,8786382,15809945,0,0,
2526,13759,0,0,0,176381301,8786382,15809945,0,0,
2527,13759,0,0,0,176381301,8786382,15809945,0,0,
2528,13759,0,0,0,176381301,8786382,15809945,0,0,
2529,13759,0,0,0,176381301,8786382,15809945,0,0,
2530,13759,0,0,0,176381301,8786382,15809945,0,0,
2531,13759,0,0,0,176381301,8786382,15809945,0,0,
2532,13759,0,0,0,176381301,8786382,15809945,0,0,
2533,13759,0,0,0,176381301,8786382,15809945,0,0,
2534,13759,0,0,0,176381301,8786382,15809945,0,0,
2535,13759,0,0,0,176381301,8786382,15809945,0,0,
2536,13759,0,0,0,176381301,8786382,15809945,0,0,
2537,13759,0,0,0,176381301,8786382,15809945,0,0,
2538,13759,0,0,0,176381301,8786382,15809945,0,0,
2539,13759,0,0,0,176381301,8786382,15809945,0,0,
2540,13759,0,0,0,176381301,8786382,15809945,0,0,
2541,13759,0,0,0,176381301,8786382,15809945,0,0,
2542,13759,0,0,0,176381301,8786382,15809945,0,0,
2543,13759,0,0,0,176381301,8786382,15809945,0,0,
2544,13759,0,0,0,176381301,8786382,15809945,0,0,
2545,13759,0,0,0,176381301,8786382,15809945,0,0,
2546,13759,0,0,0,176381301,8786382,15809945,0,0,
2547,13759,0,0,0,176381301,8786382,15809945,0,0,
2548,13759,0,0,0,176381301,8786382,15809945,0,0,
2549,13759,0,0,0,176381301,8786382,15809945,0,0,
2550,13759,0,0,0,176381301,8786382,15809945,0,0,
2551,13759,0,0,0,176381301,8786382,15809945,0,0,
2552,13759,0,0,0,176381301,8786382,15809945,0,0,
2553,13759,0,0,0,176381301,8786382,15809945,0,0,
2554,13759,0,0,0,176381301,8786382,15809945,0,0,
2555,13759,0,0,0,176381301,8786382,15809945,0,0,
2556,13759,0,0,0,176381301,8786382,15809945,0,0,
2557,13759,0,0,0,176381301,8786382,15809945,0,0,
2558,13759,0,0,0,176381301,8786382,15809945,0,0,
2559,13759,0,0,0,176381301,8786382,15809945,0,0,
2560,13759,0,0,0,176381301,8786382,15809945,0,0,
2561,13759,0,0,0,176381301,8786382,15809945,0,0,
2562,13759,0,0,0,176381301,8786382,15809945,0,0,
2563,13759,0,0,0,176381301,8786382,15809945,0,0,
2564,13759,0,0,0,176381301,8786382,15809945,0,0,
2565,13759,0,0,0,176381301,8786382,15809945,0,0,
2566,13759,0,0,0,176381301,8786382,15809945,0,0,
2567,13759,0,0,0,176381301,8786382,15809945,0,0,
2568,13759,0,0,0,176381301,8786382,15809945,0,0,
2569,13759,0,0,0,176381301,8786382,15809945,0,0,
2570,13759,0,0,0,176381301,8786382,15809945,0,0,
2571,13759,0,0,0,176381301,8786382,15809945,0,0,
2572,13759,0,0,0,176381301,8786382,15809945,0,0,
2573,13759,0,0,0,176381301,8786382,15809945,0,0,
2574,13759,0,0,0,176381301,8786382,15809945,0,0,
2575,13759,0,0,0,176381301,8786382,15809945,0,0,
2576,13759,0,0,0,176381301,8786382,15809945,0,0,
2577,13759,0,0,0,176381301,8786382,15809945,0,0,
2578,13759,0,0,0,176381301,8786382,15809945,0,0,
2579,13759,0,0,0,176381301,8786382,15809945,0,0,
2580,13759,0,0,0,176381301,8786382,15809945,0,0,
2581,13759,0,0,0,176381301,8786382,15809945,0,0,
2582,13759,0,0,0,176381301,8786382,15809945,0,0,
2583,13759,0,0,0,176381301,8786382,15809945,0,0,
2584,13759,0,0,0,176381301,8786382,15809945,0,0,
2585,13759,0,0,0,176381301,8786382,15809945,0,0,
2586,13759,0,0,0,176381301,8786382,15809945,0,0,
2587,13759,0,0,0,176381301,8786382,15809945,0,0,
2588,13759,0,0,0,176381301,8786382,15809945,0,0,
2589,13759,0,0,0,176381301,8786382,15809945,0,0,
2590,13759,0,0,0,176381301,8786382,15809945,0,0,
2591,13759,0,0,0,176381301,8786382,15809945,0,0,
2592,13759,0,0,0,176381301,8786382,15809945,0,0,
2593,13759,0,0,0,176381301,8786382,15809945,0,0,
2594,13759,0,0,0,176381301,8786382,15809945,0,0,
2595,13759,0,0,0,176381301,8786382,15809945,0,0,
2596,13759,0,0,0,176381301,8786382,15809945,0,0,
2597,13759,0,0,0,176381301,8786382,15809945,0,0,
2598,13759,0,0,0,176381301,8786382,15809945,0,0,
2599,13759,0,0,0,176381301,8786382,15809945,0,0,
2600,13759,0,0,0,176381301,8786382,15809945,0,0,
2601,13759,0,0,0,176381301,8786382,15809945,0,0,
2602,13759,0,0,0,176381301,8786382,15809945,0,0,
2603,13759,0,0,0,176381301,8786382,15809945,0,0,
2604,13759,0,0,0,176381301,8786382,15809945,0,0,
2605,13759,0,0,0,176381301,8786382,15809945,0,0,
2606,13759,0,0,0,176381301,8786382,15809945,0,0,
2607,13759,0,0,0,176381301,8786382,15809945,0,0,
2608,13759,0,0,0,176381301,8786382,15809945,0,0,
2609,13759,0,0,0,176381301,8786382,15809945,0,0,
2610,13759,0,0,0,176381301,8786382,15809945,0,0,
2611,13759,0,0,0,176381301,8786382,15809945,0,0,
2612,13759,0,0,0,176381301,8786382,15809945,0,0,
2613,13759,0,0,0,176381301,8786382,15809945,0,0,
2614,13759,0,0,0,176381301,8786382,15809945,0,0,
2615,13759,0,0,0,176381301,8786382,15809945,0,0,
2616,13759,0,0,0,176381301,8786382,15809945,0,0,
2617,13759,0,0,0,176381301,8786382,15809945,0,0,
2618,13759,0,0,0,176381301,8786382,15809945,0,0,
2619,13759,0,0,0,176381301,8786382,15809945,0,0,
2620,13759,0,0,0,176381301,8786382,15809945,0,0,
2621,13759,0,0,0,176381301,8786382,15809945,0,0,
2622,13759,0,0,0,176381301,8786382,15809945,0,0,
2623,13759,0,0,0,176381301,8786382,15809945,0,0,
2624,13759,0,0,0,176381301,8786382,15809945,0,0,
2625,13759,0,0,0,176381301,8786382,15809945,0,0,
2626,13759,0,0,0,176381301,8786382,15809945,0,0,
2627,13759,0,0,0,176381301,8786382,15809945,0,0,
2628,13759,0,0,0,176381301,8786382,15809945,0,0,
2629,13759,0,0,0,176381301,8786382,15809945,0,0,
2630,13759,0,0,0,176381301,8786382,15809945,0,0,
2631,13759,0,0,0,176381301,8786382,15809945,0,0,
2632,13759,0,0,0,176381301,8786382,15809945,0,0,
2633,13759,0,0,0,176381301,8786382,15809945,0,0,
2634,13759,0,0,0,176381301,8786382,15809945,0,0,
2635,13759,0,0,0,176381301,8786382,15809945,0,0,
2636,13759,0,0,0,176381301,8786382,15809945,0,0,
2637,13759,0,0,0,176381301,8786382,15809945,0,0,
2638,13759,0,0,0,176381301,8786382,15809945,0,0,
2639,13759,0,0,0,176381301,8786382,15809945,0,0,
2640,13759,0,0,0,176381301,8786382,15809945,0,0,
2641,13759,0,0,0,176381301,8786382,15809945,0,0,
2642,13759,0,0,0,176381301,8786382,15809945,0,0,
2643,13759,0,0,0,176381301,8786382,15809945,0,0,
2644,13759,0,0,0,176381301,8786382,15809945,0,0,
2645,13759,0,0,0,176381301,8786382,15809945,0,0,
2646,13759,0,0,0,176381301,8786382,15809945,0,0,
2647,13759,0,0,0,176381301,8786382,15809945,0,0,
2648,13759,0,0,0,176381301,8786382,15809945,0,0,
2649,13759,0,0,0,176381301,8786382,15809945,0,0,
2650,13759,0,0,0,176381301,8786382,15809945,0,0,
2651,13759,0,0,0,176381301,8786382,15809945,0,0,
2652,13759,0,0,0,176381301,8786382,15809945,0,0,
2653,13759,0,0,0,176381301,8786382,15809945,0,0,
2654,13759,0,0,0,176381301,8786382,15809945,0,0,
2655,13759,0,0,0,176381301,8786382,15809945,0,0,
2656,13759,0,0,0,176381301,8786382,15809945,0,0,
2657,13759,0,0,0,176381301,8786382,15809945,0,0,
2658,13759,0,0,0,176381301,8786382,15809945,0,0,
2659,13759,0,0,0,176381301,8786382,15809945,0,0,
2660,13759,0,0,0,176381301,8786382,15809945,0,0,
2661,13759,0,0,0,176381301,8786382,15809945,0,0,
2662,13759,0,0,0,176381301,8786382,15809945,0,0,
2663,13759,0,0,0,176381301,8786382,15809945,0,0,
2664,13759,0,0,0,176381301,8786382,15809945,0,0,
2665,13759,0,0,0,176381301,8786382,15809945,0,0,
2666,13759,0,0,0,176381301,8786382,15809945,0,0,
2667,13759,0,0,0,176381301,8786382,15809945,0,0,
2668,13759,0,0,0,176381301,8786382,15809945,0,0,
2669,13759,0,0,0,176381301,8786382,15809945,0,0,
2670,13759,0,0,0,176381301,8786382,15809945,0,0,
2671,13759,0,0,0,176381301,8786382,15809945,0,0,
2672,13759,0,0,0,176381301,8786382,15809945,0,0,
2673,13759,0,0,0,176381301,8786382,15809945,0,0,
2674,13759,0,0,0,176381301,8786382,15809945,0,0,
2675,13759,0,0,0,176381301,8786382,15809945,0,0,
2676,13759,0,0,0,176381301,8786382,15809945,0,0,
2677,13759,0,0,0,176381301,8786382,15809945,0,0,
2678,13759,0,0,0,176381301,8786382,15809945,0,0,
2679,13759,0,0,0,176381301,8786382,15809945,0,0,
2680,13759,0,0,0,176381301,8786382,15809945,0,0,
2681,13759,0,0,0,176381301,8786382,15809945,0,0,
2682,13759,0,0,0,176381301,8786382,15809945,0,0,
2683,13759,0,0,0,176381301,8786382,15809945,0,0,
2684,13759,0,0,0,176381301,8786382,15809945,0,0,
2685,13759,0,0,0,176381301,8786382,15809945,0,0,
2686,13759,0,0,0,176381301,8786382,15809945,0,0,
2687,13759,0,0,0,176381301,8786382,15809945,0,0,
2688,13759,0,0,0,176381301,8786382,15809945,0,0,
2689,13759,0,0,0,176381301,8786382,15809945,0,0,
2690,13759,0,0,0,176381301,8786382,15809945,0,0,
2691,13759,0,0,0,176381301,8786382,15809945,0,0,
2692,13759,0,0,0,176381301,8786382,15809945,0,0,
2693,13759,0,0,0,176381301,8786382,15809945,0,0,
2694,13759,0,0,0,176381301,8786382,15809945,0,0,
2695,13759,0,0,0,176381301,8786382,15809945,0,0,
2696,13759,0,0,0,176381301,8786382,15809945,0,0,
2697,13759,0,0,0,176381301,8786382,15809945,0,0,
2698,13759,0,0,0,176381301,8786382,15809945,0,0,
2699,13759,0,0,0,176381301,8786382,15809945,0,0,
2700,13759,0,0,0,176381301,8786382,15809945,0,0,
2701,13759,0,0,0,176381301,8786382,15809945,0,0,
2702,13759,0,0,0,176381301,8786382,15809945,0,0,
2703,13759,0,0,0,176381301,8786382,15809945,0,0,
2704,13759,0,0,0,176381301,8786382,15809945,0,0,
2705,13759,0,0,0,176381301,8786382,15809945,0,0,
2706,13759,0,0,0,176381301,8786382,15809945,0,0,
2707,13759,0,0,0,176381301,8786382,15809945,0,0,
2708,13759,0,0,0,176381301,8786382,15809945,0,0,
2709,13759,0,0,0,176381301,8786382,15809945,0,0,
2710,13759,0,0,0,176381301,8786382,15809945,0,0,
2711,13759,0,0,0,176381301,8786382,15809945,0,0,
2712,13759,0,0,0,176381301,8786382,15809945,0,0,
2713,13759,0,0,0,176381301,8786382,15809945,0,0,
2714,13759,0,0,0,176381301,8786382,15809945,0,0,
2715,13759,0,0,0,176381301,8786382,15809945,0,0,
2716,13759,0,0,0,176381301,8786382,15809945,0,0,
2717,13759,0,0,0,176381301,8786382,15809945,0,0,
2718,13759,0,0,0,176381301,8786382,15809945,0,0,
2719,13759,0,0,0,176381301,8786382,15809945,0,0,
2720,13759,0,0,0,176381301,8786382,15809945,0,0,
2721,13759,0,0,0,176381301,8786382,15809945,0,0,
2722,13759,0,0,0,176381301,8786382,15809945,0,0,
2723,13759,0,0,0,176381301,8786382,15809945,0,0,
2724,13759,0,0,0,176381301,8786382,15809945,0,0,
2725,13759,0,0,0,176381301,8786382,15809945,0,0,
2726,13759,0,0,0,176381301,8786382,15809945,0,0,
2727,13759,0,0,0,176381301,8786382,15809945,0,0,
2728,13759,0,0,0,176381301,8786382,15809945,0,0,
2729,13759,0,0,0,176381301,8786382,15809945,0,0,
2730,13759,0,0,0,176381301,8786382,15809945,0,0,
2731,13759,0,0,0,176381301,8786382,15809945,0,0,
2732,13759,0,0,0,176381301,8786382,15809945,0,0,
2733,13759,0,0,0,176381301,8786382,15809945,0,0,
2734,13759,0,0,0,176381301,8786382,15809945,0,0,
2735,13759,0,0,0,176381301,8786382,15809945,0,0,
2736,13759,0,0,0,176381301,8786382,15809945,0,0,
2737,13759,0,0,0,176381301,8786382,15809945,0,0,
2738,13759,0,0,0,176381301,8786382,15809945,0,0,
2739,13759,0,0,0,176381301,8786382,15809945,0,0,
2740,13759,0,0,0,176381301,8786382,15809945,0,0,
2741,13759,0,0,0,176381301,8786382,15809945,0,0,
2742,13759,0,0,0,176381301,8786382,15809945,0,0,
2743,13759,0,0,0,176381301,8786382,15809945,0,0,
2744,13759,0,0,0,176381301,8786382,15809945,0,0,
2745,13759,0,0,0,176381301,8786382,15809945,0,0,
2746,13759,0,0,0,176381301,8786382,15809945,0,0,
2747,13759,0,0,0,176381301,8786382,15809945,0,0,
2748,13759,0,0,0,176381301,8786382,15809945,0,0,
2749,13759,0,0,0,176381301,8786382,15809945,0,0,
2750,13759,0,0,0,176381301,8786382,15809945,0,0,
2751,13759,0,0,0,176381301,8786382,15809945,0,0,
2752,13759,0,0,0,176381301,8786382,15809945,0,0,
2753,13759,0,0,0,176381301,8786382,15809945,0,0,
2754,13759,0,0,0,176381301,8786382,15809945,0,0,
2755,13759,0,0,0,176381301,8786382,15809945,0,0,
2756,13759,0,0,0,176381301,8786382,15809945,0,0,
2757,13759,0,0,0,176381301,8786382,15809945,0,0,
2758,13759,0,0,0,176381301,8786382,15809945,0,0,
2759,13759,0,0,0,176381301,8786382,15809945,0,0,
2760,13759,0,0,0,176381301,8786382,15809945,0,0,
2761,13759,0,0,0,176381301,8786382,15809945,0,0,
2762,13759,0,0,0,176381301,8786382,15809945,0,0,
2763,13759,0,0,0,176381301,8786382,15809945,0,0,
2764,13759,0,0,0,176381301,8786382,15809945,0,0,
2765,13759,0,0,0,176381301,8786382,15809945,0,0,
2766,13759,0,0,0,176381301,8786382,15809945,0,0,
2767,13759,0,0,0,176381301,8786382,15809945,0,0,
2768,13759,0,0,0,176381301,8786382,15809945,0,0,
2769,13759,0,0,0,176381301,8786382,15809945,0,0,
2770,13759,0,0,0,176381301,8786382,15809945,0,0,
2771,13759,0,0,0,176381301,8786382,15809945,0,0,
2772,13759,0,0,0,176381301,8786382,15809945,0,0,
2773,13759,0,0,0,176381301,8786382,15809945,0,0,
2774,13759,0,0,0,176381301,8786382,15809945,0,0,
2775,13759,0,0,0,176381301,8786382,15809945,0,0,
2776,13759,0,0,0,176381301,8786382,15809945,0,0,
2777,13759,0,0,0,176381301,8786382,15809945,0,0,
2778,13759,0,0,0,176381301,8786382,15809945,0,0,
2779,13759,0,0,0,176381301,8786382,15809945,0,0,
2780,13759,0,0,0,176381301,8786382,15809945,0,0,
2781,13759,0,0,0,176381301,8786382,15809945,0,0,
2782,13759,0,0,0,176381301,8786382,15809945,0,0,
2783,13759,0,0,0,176381301,8786382,15809945,0,0,
2784,13759,0,0,0,176381301,8786382,15809945,0,0,
2785,13759,0,0,0,176381301,8786382,15809945,0,0,
2786,13759,0,0,0,176381301,8786382,15809945,0,0,
2787,13759,0,0,0,176381301,8786382,15809945,0,0,
2788,13759,0,0,0,176381301,8786382,15809945,0,0,
2789,13759,0,0,0,176381301,8786382,15809945,0,0,
2790,13759,0,0,0,176381301,8786382,15809945,0,0,
2791,13759,0,0,0,176381301,8786382,15809945,0,0,
2792,13759,0,0,0,176381301,8786382,15809945,0,0,
2793,13759,0,0,0,176381301,8786382,15809945,0,0,
2794,13759,0,0,0,176381301,8786382,15809945,0,0,
2795,13759,0,0,0,176381301,8786382,15809945,0,0,
2796,13759,0,0,0,176381301,8786382,15809945,0,0,
2797,13759,0,0,0,176381301,8786382,15809945,0,0,
2798,13759,0,0,0,176381301,8786382,15809945,0,0,
2799,13759,0,0,0,176381301,8786382,15809945,0,0,
2800,13759,0,0,0,176381301,8786382,15809945,0,0,
2801,13759,0,0,0,176381301,8786382,15809945,0,0,
2802,13759,0,0,0,176381301,8786382,15809945,0,0,
2803,13759,0,0,0,176381301,8786382,15809945,0,0,
2804,13759,0,0,0,176381301,8786382,15809945,0,0,
2805,13759,0,0,0,176381301,8786382,15809945,0,0,
2806,13759,0,0,0,176381301,8786382,15809945,0,0,
2807,13759,0,0,0,176381301,8786382,15809945,0,0,
2808,13759,0,0,0,176381301,8786382,15809945,0,0,
2809,13759,0,0,0,176381301,8786382,15809945,0,0,
2810,13759,0,0,0,176381301,8786382,15809945,0,0,
2811,13759,0,0,0,176381301,8786382,15809945,0,0,
2812,13759,0,0,0,176381301,8786382,15809945,0,0,
2813,13759,0,0,0,176381301,8786382,15809945,0,0,
2814,13759,0,0,0,176381301,8786382,15809945,0,0,
2815,13759,0,0,0,176381301,8786382,15809945,0,0,
2816,13759,0,0,0,176381301,8786382,15809945,0,0,
2817,13759,0,0,0,176381301,8786382,15809945,0,0,
2818,13759,0,0,0,176381301,8786382,15809945,0,0,
2819,13759,0,0,0,176381301,8786382,15809945,0,0,
2820,13759,0,0,0,176381301,8786382,15809945,0,0,
2821,13759,0,0,0,176381301,8786382,15809945,0,0,
2822,13759,0,0,0,176381301,8786382,15809945,0,0,
2823,13759,0,0,0,176381301,8786382,15809945,0,0,
2824,13759,0,0,0,176381301,8786382,15809945,0,0,
2825,13759,0,0,0,176381301,8786382,15809945,0,0,
2826,13759,0,0,0,176381301,8786382,15809945,0,0,
2827,13759,0,0,0,176381301,8786382,15809945,0,0,
2828,13759,0,0,0,176381301,8786382,15809945,0,0,
2829,13759,0,0,0,176381301,8786382,15809945,0,0,
2830,13759,0,0,0,176381301,8786382,15809945,0,0,
2831,13759,0,0,0,176381301,8786382,15809945,0,0,
2832,13759,0,0,0,176381301,8786382,15809945,0,0,
2833,13759,0,0,0,176381301,8786382,15809945,0,0,
2834,13759,0,0,0,176381301,8786382,15809945,0,0,
2835,13759,0,0,0,176381301,8786382,15809945,0,0,
2836,13759,0,0,0,176381301,8786382,15809945,0,0,
2837,13759,0,0,0,176381301,8786382,15809945,0,0,
2838,13759,0,0,0,176381301,8786382,15809945,0,0,
2839,13759,0,0,0,176381301,8786382,15809945,0,0,
2840,13759,0,0,0,176381301,8786382,15809945,0,0,
2841,13759,0,0,0,176381301,8786382,15809945,0,0,
2842,13759,0,0,0,176381301,8786382,15809945,0,0,
2843,13759,0,0,0,176381301,8786382,15809945,0,0,
2844,13759,0,0,0,176381301,8786382,15809945,0,0,
2845,13759,0,0,0,176381301,8786382,15809945,0,0,
2846,13759,0,0,0,176381301,8786382,15809945,0,0,
2847,13759,0,0,0,176381301,8786382,15809945,0,0,
2848,13759,0,0,0,176381301,8786382,15809945,0,0,
2849,13759,0,0,0,176381301,8786382,15809945,0,0,
2850,13759,0,0,0,176381301,8786382,15809945,0,0,
2851,13759,0,0,0,176381301,8786382,15809945,0,0,
2852,13759,0,0,0,176381301,8786382,15809945,0,0,
2853,13759,0,0,0,176381301,8786382,15809945,0,0,
2854,13759,0,0,0,176381301,8786382,15809945,0,0,
2855,13759,0,0,0,176381301,8786382,15809945,0,0,
2856,13759,0,0,0,176381301,8786382,15809945,0,0,
2857,13759,0,0,0,176381301,8786382,15809945,0,0,
2858,13759,0,0,0,176381301,8786382,15809945,0,0,
2859,13759,0,0,0,176381301,8786382,15809945,0,0,
2860,13759,0,0,0,176381301,8786382,15809945,0,0,
2861,13759,0,0,0,176381301,8786382,15809945,0,0,
2862,13759,0,0,0,176381301,8786382,15809945,0,0,
2863,13759,0,0,0,176381301,8786382,15809945,0,0,
2864,13759,0,0,0,176381301,8786382,15809945,0,0,
2865,13759,0,0,0,176381301,8786382,15809945,0,0,
2866,13759,0,0,0,176381301,8786382,15809945,0,0,
2867,13759,0,0,0,176381301,8786382,15809945,0,0,
2868,13759,0,0,0,176381301,8786382,15809945,0,0,
2869,13759,0,0,0,176381301,8786382,15809945,0,0,
2870,13759,0,0,0,176381301,8786382,15809945,0,0,
2871,13759,0,0,0,176381301,8786382,15809945,0,0,
2872,13759,0,0,0,176381301,8786382,15809945,0,0,
2873,13759,0,0,0,176381301,8786382,15809945,0,0,
2874,13759,0,0,0,176381301,8786382,15809945,0,0,
2875,13759,0,0,0,176381301,8786382,15809945,0,0,
2876,13759,0,0,0,176381301,8786382,15809945,0,0,
2877,13759,0,0,0,176381301,8786382,15809945,0,0,
2878,13759,0,0,0,176381301,8786382,15809945,0,0,
2879,13759,0,0,0,176381301,8786382,15809945,0,0,
